deos|, et oblitos parce movere|audax a nimium , nostro
deos|et queritur nullos esse relicta|his ego non horam possum
,|deos , longe castra tibi|longe miser agmina septem flebis
deos|perfida communis c ne meminisse|non quia perspecta non es
deos|quo nollem nostros me violasse|, longe castra tibi ,
deperditus|ego , nondum etiam sensus|omnis , molliter impresso conor
deponat|illa preces falsa licet cupidus|gaudia livor destitit ire novas
deponere|, et cupere optatis animam|labris , et quae deinde
desere|tu modo quam primum corruptas|Baias Quid mihi desidiae non
,|deserta loca et taciturna querenti|et vacuum Zephyri possidet aura
deserta|, lyrae interdum leviter mecum|querebar externo longas saepe in
deserta|' silvae , c ne|tuo nomine saxa vacent Non
deserta|socio parcite litoribus Haec certe|loca et taciturna querenti ,
desertas|potui fugisse puellam nunc ego|alloquor alcyonas c ne mihi
desertis|nullae pendebant debita curae roscida|poma sub arboribus , et
desertis|sic Ithaci degressu mota Calypso|olim fleverat aequoribus multos illa
desertis|Thesea iacuit cedente carina languida|Cnosia litoribus qualis et accubuit
desidia|crinis et longa faciem quaerere|, c ne minus Eois
desidiae|corruptas desere Baias Quid mihi|non cessas fingere crimen ,
,|desidiae non cessas fingere crimen|quod facias nobis , conscia
desine|quid possit mea Cynthia ,|, Galle , quaerere non
desine|quoque uti fieres nobilis historia|iam revocare tuis periuria verbis
desistere|amare aliam que ne abhac|fas est Cynthia prima fuit
desit|lyram , unica c ne|iucundis gratia verbis , omnia
despectus|gaudet Amor lacrimis aut si|potuit mutare calores , sunt
despicere|verebor regna vel Alcinoi munera|Saepe ego multa tuae levitatis
destitit|licet cupidus deponat gaudia livor|ire novas Cynthia nostra vias
destituere|Dryades candore puellae miratae solitos|choros , prolapsum leviter facili
desunt|manibus , et mihi non|turpes pendere corollae semper et
,|, de te quin ego|vita , tuo limine verba
deus|Enipeo Taenarius facili pressit amore|, c ne sic caelestem
deus|fuimus invidiae fuimus non me|obruit an quae lecta Prometheis
deus|hac Liber , durus uterque|, subiecto leviter positam temptare
deus|vos remanete , quibus facili|annuit aure , sitis et
de|vestigia culpae , quam cito|tanto nomine rumor eris non
dextro|parat demissis flumina palmis innixus|plena trahens umero cuius ut
dicam|amicis , quicquid ero ,|' Cynthia causa fuit tu
dicam|clausa puella mea est et|' Licet Atraciis considat in
dicar|fecere peritum atque utinam posito|amore rudis quid tibi nunc
dicar|quidquid ero , semper tua|imago traicit et fati litora
dicat|manibus , que oscula opposito|sibi debita vento , et
Dicebam|ista meam norit gloria canitiem|tibi venturos , irrisor ,
,|Dicebam tibi venturos , irrisor|amores , c ne tibi
dicere|Chaoniae vincant in amore columbae|, quos iuvenes quaeque puella
dicere|linguae , quae solet irato|tota loco ut me tam
dicere|, quam primum errata fatere|quo pereas saepe in amore
dicere|querelae , cogor ad argutas|solus avis sed qualiscumque es
dicere|tibi nunc misero prodest grave|carmen aut Amphioniae moenia flere
Dicite|deficiet nautas rogitare citatos '|, quo portu clausa puella
dicitur|et per me carissima Roma|, et sine me dulcia
dicuntur|certus eris Dum tibi Cadmeae|, Pontice , Thebae que
didici|munera laetitiae non solum vestros|reticere dolores , est quiddam
diducere|pudor non ego complexus potui|vestros tantus erat demens inter
diem|seu facili totum ducit amore|, tum mihi Pactoli veniunt
,|dies incomptis maesta capillis sederat|iniusto multa locuta salo ,
dies|licet contingere sidera plantis sive|seu nox venerit , illa
dies|Oetaeis gaudia prima iugis una|omnis potuit praecurrere amantis nam
dies|olim fleverat aequoribus multos illa|incomptis maesta capillis sederat ,
differet|circum omnis alias irata puellas|heu nullo limine carus eris
differor|et semper amantis fletibus aeterna|invidia Et merito , quoniam
digna|mirum , cum sit Iove|et proxima Ledae et Ledae
dignus|, utere non alio limine|eras quae tibi sit felix
discere|grave servitium nostrae cogere puellae|et exclusum quid sit abire
discordia|, cum Romana suos egit|civis , ( sic mihi
discordia|, Idae et cupido quondam|Phoebo , Eveni patriis filia
dispar|infra speciem , non nomine|, Theiodamanteo proximus ardor Hylae
,|dispersa invenerit ossa montibus Etruscis|haec sciat esse mea Qualis
dispersa|potuisse manus et quaecumque super|invenerit ossa montibus Etruscis ,
dissidet|lecto , quantum Hypanis Veneto|Eridano c ne mihi consuetos
diu|flere iniectis , Galle ,|manibus , et cupere optatis
diu|superba loqui , neve tacere|neu , si quid petiit
diversas|invitam cogeret esse suam donec|praecurrens luna fenestras , luna
diversos|amice , fide possum ego|iterum coniungere amantis , et
dividit|obruit an quae lecta Prometheis|herba iugis non sum ego
divini|facta dolore queri pro quo|fontes et frigida rupes et
divisa|moram tam multa illa meo|est milia lecto , quantum
divitias|Athenas atque Asiae veteres cernere|, ut mihi deducta faciat
divitiis|amori nescit Amor magnis cedere|nam sive optatam mecum trahit
divitiis|fata perire volent nam quis|adverso gaudet Amore nulla mihi
dixerit|fortuna occurrit amanti crudelis Minyis|Ascanius est tibi non infra
doctae|carminis ire mei me laudent|solum placuisse puellae , Pontice
doctas|potest an mihi sit tanti|cognoscere Athenas atque Asiae veteres
doctus|rumore malo , non augure|vidi ego vidi ego vidi
docuit|Amor pedibus , donec me|Castas odisse puellas improbus ,
,|docuit Castas odisse puellas improbus|et nullo vivere consilio et
docuit|est medicina meis Cynthia me|semper quaecumque petenda quaeque cavenda
dolebat|numquam post haec visura ,|illa tamen , longae conscia
dolet|, que frigida Eoo me|aura gelu tu sola humanos
dolitura|audax a nimium , nostro|periclo , si quid forte
,|dolor a dolor ibat Hylas|ibat Hamadryasin hic erat Arganthi
dolore|, heu referet quanto verba|mea Quid iuvat ornato procedere
dolore|iussa que ne arguto facta|queri pro quo divini fontes
dolorem|si qua meum sepelissent fata|, ultimus et posito staret
dolores|hic licet occultos proferre impune|si modo sola queant saxa
dolores|non solum vestros didici reticere|, est quiddam in nobis
dolores|tu sola humanos numquam miserata|respondes tacitis mutua cardinibus o
,|dolor hic meus aspera debet|non ita saeva tamen venerit
dolor|illa etiam duris mentibus esse|illa que ne Arabium metuit
dolori|ne tantum ingenio quantum servire|cogor et aetatis tempora dura
dolori|nulla finis erit nostro concessa|, turpis et in tepido
doloris|haec erit illarum contempti poena|multarum miseras exiget una vices
doloris|sola mei tu maxima causa|, victa meis numquam ,
,|doloris , victa meis numquam|ianua , muneribus te non
dolor|iuvenes quaeque puella domet me|et lacrimae merito fecere peritum
dolor|Pandioniae cessit genus Orithyiae a|ibat Hylas , ibat Hamadryasin
dolor|praecipue , pulvis Etrusca ,|, tu proiecta mei perpessa
dolor|ulla pedes quamvis multa tibi|hic meus aspera debet ,
domet|, quos iuvenes quaeque puella|me dolor et lacrimae merito
domina|, Basse , puellas mutatum|cogis abire mea quid me
dominae|cava mea vocula rima percussas|vertat in auriculas sit licet
dominae|faces c ne possum infamis|defendere noctes , nobilis obscenis
dominae|fecit iter nonne fuit levius|pervincere mores ( quamvis dura
dominae|iterum coniungere amantis , et|tardas possum aperire fores et
dominae|, non tamen ausus eram|turbare quietem , expertae metuens
dominae|obstrepit alitibus sic ego nunc|vitiis et semper amantis fletibus
dominae|piare focis , en agedum|mentem convertite nostrae , et
dominam|atque aliquid duram quaerimus in|c ne tantum ingenio quantum
domina|referens carmina blanditia Ianua vel|penitus crudelior ipsa , quid
domos|Rhipaeos possim conscendere montis ulteriusque|vadere Memnonias sed me complexae
domuisse|rupibus ingemuit ergo velocem potuit|puellam tantum in amore preces
domum|et exclusum quid sit abire|c ne iam pallorem totiens
domum|palmis Thessalus antiquam venerat umbra|illic quidquid ero , semper
domus|Pege sub vertice montis grata|Nymphis umida Thyniasin , quam
,|domus , tu , Cynthia|sola parentes , omnia tu
domus|ulla meae tu mihi sola|, tu , Cynthia ,
donasset|lapis , illa meo caros|funere crinis , molliter et
,|donec diversas praecurrens luna fenestras|luna moraturis sedula luminibus ,
donec|impositis pressit Amor pedibus ,|me docuit Castas odisse puellas
donec|qui non ante patet ,|manus attigit ossa quisquis es
donec|quis invitam cogeret esse suam|diversas praecurrens luna fenestras ,
donet|tibi praesertim Phoebus sua carmina|que Aoniam libens Calliopea lyram
Doride|at vos , aequoreae formosa|natae , candida felici solvite
dotatae|esse mea , quam sibi|regnum vetus Hippodamiae , et
Dryades|trahens umero cuius ut accensae|candore puellae miratae solitos destituere
ducere|et quae gaudia sub tacita|veste libet quo magis et
ducere|nostri cura subit memores a|noctes ecquis in extremo restat
ducere|, puella vidimus et longa|verba mora quamvis labentis premeret
ducere|quodcumque sequetur hoc magis assueto|servitio tu licet Antiopae formam
ducere|sidera et amnis posse Cytaeines|carminibus et vos , qui
ducere|Tulle , que ne Aegaeo|vela salo , cum quo
ducet|horror , et timor informem|in ore notam , et
ducit|quietem , seu facili totum|amore diem , tum mihi
dulcia|dicitur , et sine me|regna negat illa vel angusto
dulcis|Cynthia , c ne nostra|in aure sonat olim gratus
dulcius|lapillis , et volucres nulla|arte canunt non sic Leucippis
dum|certa puella minis quare ,|licet , inter nos laetemur
dum|, Galle , puella velit|tibi deceptis augetur fama puellis
dum|gaudia reges quae maneant ,|me fata perire volent nam
dum|longas saepe in amore moras|me iucundis lapsam sopor impulit
Dum|me duro sidere certus eris|tibi Cadmeae dicuntur , Pontice
dum|nostrae gratissima vitae , taedia|miserae sint tibi luxuriae Qualis
dum|variis serica textilibus quae mihi|placata aderit , non ulla
duo|sepositi quaerere fontis aquam hunc|sectati fratres , Aquilonia proles
duplicentur|ferre nives o utinam hibernae|tempora brumae , et sit
duplici|conor adire toro et quamvis|correptum ardore iuberent hac Amor
dura|dolori cogor et aetatis tempora|queri hic mihi conteritur vitae
dura|dominae pervincere mores ( quamvis|, tamen rara puella fuit
durae|, Tulle , labores saevitiam|contudit Iasidos nam modo Partheniis
duram|agitamus amores , atque aliquid|quaerimus in dominam c ne
dura|ponti fortis , et in|nave iacere potes ut te
durare|his ego non horam possum|querelis a pereat , si
dura|rupes et datur inculto tramite|quies et quodcumque meae possunt
dura|Saepe ego multa tuae levitatis|timebam , hac tamen excepta
durior|, hic timor est ipsis|exsequiis non adeo leviter nostris
durior|, sit licet et ferro|et Chalybe , non tamen
duris|infringere vires , illa etiam|mentibus esse dolor illa que
duris|ipsa , quid mihi tam|clausa taces foribus cur numquam
duris|primo Cepheia somno libera iam|cotibus Andromede c ne minus
duris|sunt nota sepulcra , Italiae|funera temporibus , cum Romana
durius|, si quid forte tibi|inciderit nulla prius vasto labentur
durius|vento , et nihil infido|esse viro tu patrui meritas
duro|fuerit collata figuris , inferior|iudice turpis eat haec sed
duro|immemor hora , vivere me|sidere certus eris Dum tibi
duros|Adryasin ) ne tibi sit|montes et frigida saxa ,
,|duros montes et frigida saxa|Galle , que ne expertos
durus|hac Amor hac Liber ,|uterque deus , subiecto leviter
duxerit|ponto , annus et inversas|ante vices , quam tua
duxti|voluta sinu et quotiens raro|suspiria motu , obstupui vano
eat|, inferior duro iudice turpis|haec sed forma mei pars
ebria|certis nixa caput manibus ,|cum multo traherem vestigia Baccho
ecce|tibi perpetuo libera verba fore|iaces que supplex venis ad
Ecquid|numquam vacuo pectore liber erit|te mediis cessantem , Cynthia
ecquis|noctes ducere noctes ducere noctes|in extremo restat amore locus
Edonis|Andromede c ne minus assiduis|fessa choreis qualis in herboso
e|et soror acta tuis sentiat|lacrimis Gallum per medios ereptum
effectu|subiectus amori , hoc magis|saepe fruare bono is poterit
effugere|per medios ereptum Caesaris ensis|ignotas non potuisse manus et
egit|quaeque cavenda forent non nihil|Amor . tu cave ne
egit|temporibus , cum Romana suos|discordia civis , ( sic
ego|amanti tardus Apollo , quis|fretus amo Cynthia rara mea
ego|, amice , fide possum|diversos iterum coniungere amantis ,
ego|, amice , pudor non|complexus potui diducere vestros tantus
ego|ampla satis forma pudicitia non|nunc vereor ne sim tibi
ego|captorum lacrimis umida supplicibus nunc|, nocturnis potorum saucia rixis
ego|corrumpere , de te quin|, vita , tuo limine
ego|cur sim toto corpore nullus|c ne tibi nobilitas poterit
ego|Cynthia nostra vias illi carus|et per me carissima Roma
,|ego diversos iterum coniungere amantis|et dominae tardas possum aperire
ego|dividit herba iugis non sum|qui fueram mutat via longa
ego|et matutinis obstrepit alitibus sic|nunc dominae vitiis et semper
ego|gemitu turgentia lumina torques pars|sum vestrae proxima militiae sic
ego|impune illa rogata venit Non|nunc Hadriae vereor mare noscere
ego|meo palleat ore magis tunc|crediderim vobis et sidera et
ego|meos fugit avara sinus hanc|non auro , non Indis
ego|me quoque terra tegat non|sum laudi , non natus
ego|mirabere saepe poetam , tunc|Romanis praeferar ingeniis c ne
ego|, non augure doctus vidi|me quaeso teste negare potes
ego|nullos esse relicta deos his|non horam possum durare querelis
ego|quaerendo semper amicus eris haec|non rumore malo , non
ego|quaeso teste negare potes vidi|te toto vinctum languescere collo
ego|quoniam potui fugisse puellam nunc|desertas alloquor alcyonas c ne
ego|sera nocte facem pueri hanc|, nondum etiam sensus deperditus
ego|sum gelida vilior Illyria atque|non videam talis subsidere ventos
ego|tanto nomine rumor eris non|tum potero solacia ferre roganti
ego|tuo nomine saxa vacent Non|nunc tristis vereor , mea
ego|vel Alcinoi munera despicere Saepe|multa tuae levitatis dura timebam
egressam|ferunt olim Pagasae navalibus Argon|longe Phasidos isse viam ,
,|egressam longe Phasidos isse viam|et iam praeteritis labentem Athamantidos
e|iniuria lecto alterius clausis expulit|foribus que nam ubi longa
ei|noctis , languidus exactis ,|mihi , sideribus o utinam
elevet|harena , neve inimica meas|aura preces sed quocumque modo
Elis|vetus Hippodamiae , et quas|opes ante pararat equis quamvis
empta|et tibi nunc quovis imperat|modo non me Chaoniae vincant
Enipeo|non sic Haemonio Salmonida mixtus|Taenarius facili pressit amore deus
en|magicis sacra piare focis ,|agedum dominae mentem convertite nostrae
ensis|Gallum per medios ereptum Caesaris|effugere ignotas non potuisse manus
Eois|desidia , c ne minus|pectus variare lapillis , ut
Eoo|plena iacentem , que frigida|me dolet aura gelu tu
e|per ignis , et bibere|tota toxica Thessalia non est
equis|et mediis caelo Luna ruberet|, non tamen a vestro
equis|quas Elis opes ante pararat|quamvis magna daret , quamvis
e|quis simulatis ignibus hostis sustulit|nostris , Cynthia , carminibus
eram|in aure sonat olim gratus|non illo tempore cuiquam contigit
eram|manu , non tamen ausus|dominae turbare quietem , expertae
,|eras quae tibi sit felix|quoniam novus incidit error et
eras|utere non alio limine dignus|quae tibi sit felix ,
erat|complexus potui diducere vestros tantus|demens inter utrosque furor non
erat|Hylas , ibat Hamadryasin hic|Arganthi Pege sub vertice montis
erat|tantus in alternis vocibus ardor|sed quoniam non es veritus
ereptum|e lacrimis Gallum per medios|Caesaris ensis effugere ignotas non
ergo|rami saucius Arcadiis rupibus ingemuit|velocem potuit domuisse puellam tantum
Eridano|, quantum Hypanis Veneto dissidet|c ne mihi consuetos amplexu
eris|cito de tanto nomine rumor|non ego tum potero solacia
eris|differet heu nullo limine carus|nullas illa suis contemnet fletibus
,|eris Dum tibi Cadmeae dicuntur|Pontice , Thebae que arma
eris|ibis , et accepti pars|imperii tum tibi si qua
eris|Minerva probat his tu semper|nostrae gratissima vitae , taedia
eris|ne nova quaerendo semper amicus|haec ego non rumore malo
eris|vivere me duro sidere certus|Dum tibi Cadmeae dicuntur ,
erit|accipiat placidis Oricos aequoribus Hic|hic iurata manet hic iurata
erit|Cynthia c ne te quaeret|tanti criminis illa memor ,
,|erit Ecquid te mediis cessantem|Cynthia , Bais , qua
erit|et in tepido limine somnus|me mediae noctes , me
eritis|clamat in ore fides vos|testes , si quos habet
erit|libelli attulerint nostri culpa timoris|an mihi nunc maior carae
erit|mota preces ne nulla finis|nostro concessa dolori , turpis
erit|prima fuit , Cynthia finis|Tu , quod saepe soles
erit|primo lapsus abire gradu haec|illarum contempti poena doloris multarum
erit|qui numquam vacuo pectore liber|Ecquid te mediis cessantem ,
,|erit tanti criminis illa memor|et te circum omnis alias
erit|tibi non tacitis vocibus hostis|c ne tibi me post
ero|contra laetus amicis , quicquid|, dicam ' Cynthia causa
ero|venerat umbra domum illic quidquid|, semper tua dicar imago
errabat|Iasidos nam modo Partheniis amens|in antris , ibat et
errata|pudor est , quam primum|fatere dicere quo pereas saepe
error|adire lacus quae miser ignotis|perpessus in oris Herculis indomito
errorem|modo formosis incumbens nescius undis|blandis tardat imaginibus tandem haurire
error|felix , quoniam novus incidit|et quodcumque voles , una
es|ardor erat sed quoniam non|veritus concredere nobis , accipe
es|deos non quia perspecta non|mihi cognita fama , sed
es|dicere solus avis sed qualiscumque|resonent mihi ' Cynthia '
es|donec manus attigit ossa quisquis|, assiduas a fuge blanditias
es|Iovem tu vero quoniam semel|periturus amore , utere non
'|es resonent mihi ' Cynthia|silvae , c ne deserta
esse|cogor et ipse meis auribus|gravis felix , qui potuit
esse|, et nihil infido durius|viro tu patrui meritas conare
esse|heros non potuit caecis immemor|locis , sed cupidus falsis
esse|ignis , et queritur nullos|relicta deos his ego non
esse|, illa etiam duris mentibus|dolor illa que ne Arabium
esse|lecto et quocumque modo maluit|mea , quam sibi dotatae
esse|montibus Etruscis , haec sciat|mea Qualis et unde genus
esse|, neve quis invitam cogeret|suam donec diversas praecurrens luna
esset|puella velit quid si non|facilis tibi copia nunc tu
est|Ascanius crudelis Minyis dixerit Ascanius|tibi non infra speciem ,
est|at vos , deductae quibus|fallacia lunae et labor in
est|c ne levis in verbis|medicina meis Cynthia me docuit
est|c ne tangeris igni haec|venturi prima favilla mali tum
est|c ne tibi praeteritos passa|succedere fastus , c ne
est|e tota toxica Thessalia non|illa vagis similis collata puellis
,|est extrema furoris sunt maiora|quibus , Basse , perire
est|fretus amo Cynthia rara mea|nunc mihi summa licet contingere
est|funus amore , hic timor|ipsis durior exsequiis non adeo
est|haec sed forma mei pars|extrema furoris sunt maiora ,
est|Hylleis , illa futura mea|ne Tu igitur demens ,
est|levis quare , si pudor|, quam primum errata fatere
est|mihi , non ulla tuae|medicina figurae nudus Amor formae
est|modus , haec mea fama|, hinc cupio nomen carminis
,|est ne Tu igitur demens|c ne te mea cura
est|nos laetemur amantes non satis|ullo tempore longus amor Hoc
est|nox venerit , illa mea|c ne mihi rivalis certos
est|obnoxia gemmis , qualis Apelleis|color in tabulis non illis
est|placet , culta puella sat|cum tibi praesertim Phoebus sua
est|Pontice , si qua tua|, quippe ubi non liceat
est|que ne abhac desistere fas|Cynthia prima fuit , Cynthia
,|est quiddam in nobis maius|amice , fide possum ego
est|quod si forte tuis non|contraria votis , at tibi
est|quo portu clausa puella mea|et dicam ' Licet Atraciis
est|quos saepe mihi credita perfidia|hos tu iurabas , si
est|rapinas ( non minor Ausoniis|amor Adryasin ) ne tibi
est|tabuit hospitio Alphesiboea suos ulta|pro coniuge fratres , sanguinis
est|tam multa illa meo divisa|milia lecto , quantum Hypanis
est|tibi iam tanti , quicumque|, iste videtur , ut
,|est tibi non infra speciem|non nomine dispar , Theiodamanteo
es|, tu proiecta mei perpessa|membra propinqui , tu nullo
est|vestros didici reticere dolores ,|quiddam in nobis maius ,
Et|amantis fletibus aeterna differor invidia|merito , quoniam potui fugisse
et|amnis posse Cytaeines ducere carminibus|vos , qui sero lapsum
et|a pereat , quicumque ratis|vela paravit primus et invito
et|Aquilonia proles , hunc super|Zetes , hunc super et
et|Argus ut ignotis cornibus Inachidos|modo solvebam nostra de fronte
et|assiduas a fuge blanditias illis|silices et possint cedere quercus
et|at armatae cura fuit patriae|tibi non umquam nostros puer
et|at quo sis humilis magis|subiectus amori , hoc magis
et|Atraciis considat in oris ,|licet Hylleis , illa futura
et|augetur fama puellis , certus|in nullo quaeris amore moram
et|Castas odisse puellas improbus ,|nullo vivere consilio et mihi
et|crudelem infesta saepe vocare manu|tibi iam tanti , quicumque
et|, cum sit Iove digna|proxima Ledae et Ledae partu
,|et cupido quondam discordia Phoebo|Eveni patriis filia litoribus c
et|Cynthia , forma gratior ,|( Tellus hoc ita iusta
et|damus mutato signa colore ,|non ulla meo clamat in
et|datur inculto tramite dura quies|quodcumque meae possunt narrare querelae
et|deductae quibus est fallacia lunae|labor in magicis sacra piare
et|deducta faciat convicia puppi Cynthia|insanis ora notet manibus ,
et|de prono saepe voluta sinu|quotiens raro duxti suspiria motu
et|desertis poma sub arboribus ,|circum irriguo surgebant lilia prato
et|desunt turpes pendere corollae semper|exclusis signa iacere faces c
et|deus annuit aure , sitis|in tuto semper amore pares
et|dicat sibi debita vento ,|nihil infido durius esse viro
et|diversos iterum coniungere amantis ,|dominae tardas possum aperire fores
et|divini fontes et frigida rupes|datur inculto tramite dura quies
et|dominae mentem convertite nostrae ,|facite illa meo palleat ore
et|dominae tardas possum aperire fores|possum alterius curas sanare recentis
et|donasset funere crinis , molliter|tenera poneret ossa rosa illa
et|dotatae regnum vetus Hippodamiae ,|quas Elis opes ante pararat
et|ducere veste libet quo magis|nostros contendis solvere amores ,
et|ducet in ore notam ,|quaecumque voles fugient tibi verba
et|effugere ignotas non potuisse manus|quaecumque super dispersa invenerit ossa
et|ego crediderim vobis et sidera|amnis posse Cytaeines ducere carminibus
et|errabat in antris , ibat|hirsutas ille videre feras ille
et|et multis decus artibus ,|quae gaudia sub tacita ducere
et|, et nullo vivere consilio|mihi iam toto furor hic
et|et Zetes , hunc super|Calais , oscula suspensis instabant
et|fallebam stamine somnum , rursus|Orpheae carmine , fessa ,
et|feres sciet haec insana puella|tibi non tacitis vocibus hostis
,|et ferro durior et Chalybe|non tamen illa suos poterit
,|et flere iniectis , Galle|diu manibus , et cupere
et|fortiter et ferrum saevos patiemur|ignis , sit modo libertas
,|et frigida saxa , Galle|que ne expertos semper adire
et|fuge blanditias illis et silices|possint cedere quercus , nedum
et|Galle , diu manibus ,|cupere optatis animam deponere labris
et|, Galle , puella vidimus|longa ducere verba mora quamvis
et|habet arbor amores , fagus|Arcadio pinus amica deo a
et|haec sciat esse mea Qualis|unde genus , qui sint
et|hibernae duplicentur tempora brumae ,|sit iners tardis navita Vergiliis
et|Hilaira soror non , Idae|cupido quondam discordia Phoebo ,
et|iacet Herculeis semita litoribus ,|modo Thesproti mirantem subdita regno
etiam|heroum infringere vires , illa|duris mentibus esse dolor illa
etiam|hirsutas ille videre feras ille|Hylaei percussus vulnere rami saucius
etiam|ingrato litore vota cadunt quin|absenti prosunt tibi , Cynthia
etiam|medio flumine quaeris aquam necdum|palles , vero c ne
etiam|pueri hanc ego , nondum|sensus deperditus omnis , molliter
et|ignotis circumdata litora silvis cernere|optatos quaerere Tyndaridas illic si
et|illa Sicano , sit licet|ferro durior et Chalybe ,
et|in aeterno surda iacere situ|frustra cupies mollem componere versum
et|indignis saepe queror manibus ,|mihi non desunt turpes pendere
et|ingenio quantum servire dolori cogor|aetatis tempora dura queri hic
et|iniusto multa locuta salo ,|quamvis numquam post haec visura
et|in nostro lenta timore venis|potes hesternos manibus componere crinis
,|et insanis ora notet manibus|que oscula opposito dicat sibi
et|instabant carpere palmis , oscula|alterna ferre supina fuga ille
,|et inversas duxerit ante vices|quam tua sub nostro mutetur
et|Iove digna et proxima Ledae|Ledae partu gratior , una
et|labentis premeret mihi somnus ocellos|mediis caelo Luna ruberet equis
et|labentur flumina ponto , annus|inversas duxerit ante vices ,
et|lacerto que oscula admota sumere|arma manu , non tamen
et|languida desertis Cnosia litoribus qualis|accubuit primo Cepheia somno libera
et|licet Antiopae formam Nycteidos ,|tu Spartanae referas laudibus Hermionae
et|litoribus Haec certe deserta loca|taciturna querenti , et vacuum
et|loca et taciturna querenti ,|vacuum Zephyri possidet aura nemus
,|et longa faciem quaerere desidia|c ne minus Eois pectus
et|longas solus cognoscere noctes cogor|ipse meis auribus esse gravis
et|longe Phasidos isse viam ,|iam praeteritis labentem Athamantidos undis
et|loqui ferte per extremas gentis|ferte per undas , qua
et|maestis orietur fletibus horror ,|timor informem ducet in ore
et|magis Armenias cupies accedere tigris|magis infernae vincula nosse rotae
et|magis tunc ego crediderim vobis|sidera et amnis posse Cytaeines
et|me carissima Roma dicitur ,|sine me dulcia regna negat
et|Mentoreo vina bibas opere ,|modo tam celeres mireris currere
et|meritas conare anteire securis ,|vetera oblitis iura refer sociis
et|mihi constantis deiecit lumina fastus|caput impositis pressit Amor pedibus
et|molliter impresso conor adire toro|quamvis duplici correptum ardore iuberent
et|multo traherem vestigia Baccho ,|quaterent sera nocte facem pueri
et|nativis praefulgent picta lapillis ,|volucres nulla dulcius arte canunt
et|ne tibi sit duros montes|frigida saxa , Galle ,
et|non sani pectoris auxilia fortiter|ferrum saevos patiemur et ignis
et|nostra vias illi carus ego|per me carissima Roma dicitur
et|nostro concessa dolori , turpis|in tepido limine somnus erit
,|et nostros contendis solvere amores|hoc magis accepta fallit uterque
et|nostros puer iste labores afferat|lacrimis omnia nota meis me
et|optatis animam deponere labris ,|quae deinde meus celat ,
,|et Orpheae carmine , fessa|lyrae interdum leviter mecum deserta
et|, perire iuvat ingenuus color|multis decus artibus , et
et|periuria verbis , Cynthia ,|oblitos parce movere deos audax
et|placuisse puellae , Pontice ,|iniustas saepe tulisse minas me
et|pontum carpere remis ibis ,|accepti pars eris imperii tum
et|portu clausa puella mea est|dicam ' Licet Atraciis considat
,|et posito staret amore lapis|illa meo caros donasset funere
et|post haec neglectus amator ,|prosint illi cognita nostra mala
et|poterit compescere ocellos , surget|invitis spiritus in lacrimis nunc
et|potes hesternos manibus componere crinis|longa faciem quaerere desidia ,
et|procedere , vita , capillo|tenuis Coa veste movere sinus
et|pro coniuge fratres , sanguinis|cari vincula rupit amor coniugis
et|properas ultima nosse mala ,|miser ignotos vestigia ferre per
et|proposito florem praetulit officio ,|modo formosis incumbens nescius undis
et|puellam tantum in amore preces|bene facta valent in me
et|pueri totiens arcum sentire medullis|nihil iratae posse negare tuae
et|pulvere iniquus Amor , cogat|invitam lacrimas siccare cadentis flectitur
,|et quae deinde meus celat|amice , pudor non ego
et|quae miseri novistis amantes ,|matutinis obstrepit alitibus sic ego
et|quaeque puella domet me dolor|lacrimae merito fecere peritum atque
et|quaerit Amor . i quaeso|tristis istos compone libellos ,
et|queri pro quo divini fontes|frigida rupes et datur inculto
et|, quoniam novus incidit error|quodcumque voles , una sit
et|ratis et vela paravit primus|invito gurgite fecit iter nonne
et|revocatur parcere famae , turpior|saecli vivere luxuria ) has
Etrusca|sic mihi praecipue , pulvis|, dolor , tu proiecta
Etruscis|evadere casum , miles ab|saucius aggeribus , quid nostro
Etruscis|super dispersa invenerit ossa montibus|, haec sciat esse mea
et|sat tibi sit poenae nox|iniqua vada an poteris siccis
,|et saxo patientior illa Sicano|sit licet et ferro durior
et|semper tua dicar imago traicit|fati litora magnus amor illic
et|sepelissent fata dolorem , ultimus|posito staret amore lapis ,
et|servitium nostrae cogere puellae discere|exclusum quid sit abire domum
et|sic ego nunc dominae vitiis|semper amantis fletibus aeterna differor
et|sim merito semper furor ,|tua flendo lumina deiectis turpia
et|singultu fortia verba cadent ,|tremulus maestis orietur fletibus horror
et|sit licet et ferro durior|Chalybe , non tamen illa
et|solis formosius arbutus antris ,|sciat indocilis currere lympha vias
et|Spartanae referas laudibus Hermionae ,|quascumque tulit formosi temporis aetas
et|sponte sua melius , surgat|in solis formosius arbutus antris
et|sub extrema pendens secluditur ala|volucres ramo summovet insidias iam
et|suis contemnet fletibus aras ,|quicumque sacer , qualis ubique
et|tam celeres mireris currere lintres|modo tam tardas funibus ire
et|tam tardas funibus ire ratis|nemus omne satas intendat vertice
et|tanti criminis illa memor ,|te circum omnis alias irata
et|tardis pallescere curis incipis ,|primo lapsus abire gradu haec
et|te toto vinctum languescere collo|flere iniectis , Galle ,
et|totis argutat noctibus ignis ,|queritur nullos esse relicta deos
et|tristis istos compone libellos ,|cane quod quaevis nosse puella
,|et tristis istos compone libellos|et cane quod quaevis nosse
et|tuis , Cynthia , temporibus|modo gaudebam lapsos formare capillos
et|Tulle , subire toro ,|miserum toto iuvenem versare cubili
