coemere|et carrorum quam maximum numerum|, sementes quam maximas facere
,|carrorum quam maximum numerum coemere|sementes quam maximas facere ,
sementes|quam maximum numerum coemere ,|quam maximas facere , ut
quam|maximum numerum coemere , sementes|maximas facere , ut in
maximas|numerum coemere , sementes quam|facere , ut in itinere
facere|coemere , sementes quam maximas|, ut in itinere copia
,|, sementes quam maximas facere|ut in itinere copia frumenti
ut|sementes quam maximas facere ,|in itinere copia frumenti suppeteret
in|quam maximas facere , ut|itinere copia frumenti suppeteret ,
itinere|maximas facere , ut in|copia frumenti suppeteret , cum
copia|facere , ut in itinere|frumenti suppeteret , cum proximis
frumenti|, ut in itinere copia|suppeteret , cum proximis civitatibus
suppeteret|ut in itinere copia frumenti|, cum proximis civitatibus pacem
,|in itinere copia frumenti suppeteret|cum proximis civitatibus pacem et
cum|itinere copia frumenti suppeteret ,|proximis civitatibus pacem et amicitiam
proximis|copia frumenti suppeteret , cum|civitatibus pacem et amicitiam confirmare
civitatibus|frumenti suppeteret , cum proximis|pacem et amicitiam confirmare .
pacem|suppeteret , cum proximis civitatibus|et amicitiam confirmare . Ad
et|, cum proximis civitatibus pacem|amicitiam confirmare . Ad eas
amicitiam|cum proximis civitatibus pacem et|confirmare . Ad eas res
confirmare|proximis civitatibus pacem et amicitiam|. Ad eas res conficiendas
.|civitatibus pacem et amicitiam confirmare|Ad eas res conficiendas biennium
Ad|pacem et amicitiam confirmare .|eas res conficiendas biennium sibi
eas|et amicitiam confirmare . Ad|res conficiendas biennium sibi satis
res|amicitiam confirmare . Ad eas|conficiendas biennium sibi satis esse
conficiendas|confirmare . Ad eas res|biennium sibi satis esse duxerunt
biennium|. Ad eas res conficiendas|sibi satis esse duxerunt ,
sibi|Ad eas res conficiendas biennium|satis esse duxerunt , in
satis|eas res conficiendas biennium sibi|esse duxerunt , in tertium
esse|res conficiendas biennium sibi satis|duxerunt , in tertium annum
duxerunt|conficiendas biennium sibi satis esse|, in tertium annum profectionem
,|biennium sibi satis esse duxerunt|in tertium annum profectionem lege
in|sibi satis esse duxerunt ,|tertium annum profectionem lege confirmant
tertium|satis esse duxerunt , in|annum profectionem lege confirmant .
annum|esse duxerunt , in tertium|profectionem lege confirmant . Ad
profectionem|duxerunt , in tertium annum|lege confirmant . Ad eas
lege|, in tertium annum profectionem|confirmant . Ad eas res
confirmant|in tertium annum profectionem lege|. Ad eas res conficiendas
.|tertium annum profectionem lege confirmant|Ad eas res conficiendas Orgetorix
Ad|annum profectionem lege confirmant .|eas res conficiendas Orgetorix deligitur
eas|profectionem lege confirmant . Ad|res conficiendas Orgetorix deligitur .
res|lege confirmant . Ad eas|conficiendas Orgetorix deligitur . Is
conficiendas|confirmant . Ad eas res|Orgetorix deligitur . Is sibi
Orgetorix|. Ad eas res conficiendas|deligitur . Is sibi legationem
deligitur|Ad eas res conficiendas Orgetorix|. Is sibi legationem ad
.|eas res conficiendas Orgetorix deligitur|Is sibi legationem ad civitates
Is|res conficiendas Orgetorix deligitur .|sibi legationem ad civitates suscipit
sibi|conficiendas Orgetorix deligitur . Is|legationem ad civitates suscipit .
legationem|Orgetorix deligitur . Is sibi|ad civitates suscipit . In
ad|deligitur . Is sibi legationem|civitates suscipit . In eo
civitates|. Is sibi legationem ad|suscipit . In eo itinere
suscipit|Is sibi legationem ad civitates|. In eo itinere persuadet
.|sibi legationem ad civitates suscipit|In eo itinere persuadet Castico
In|legationem ad civitates suscipit .|eo itinere persuadet Castico ,
eo|ad civitates suscipit . In|itinere persuadet Castico , Catamantaloedis
itinere|civitates suscipit . In eo|persuadet Castico , Catamantaloedis filio
persuadet|suscipit . In eo itinere|Castico , Catamantaloedis filio ,
Castico|. In eo itinere persuadet|, Catamantaloedis filio , Sequano
,|In eo itinere persuadet Castico|Catamantaloedis filio , Sequano ,
Catamantaloedis|eo itinere persuadet Castico ,|filio , Sequano , cuius
filio|itinere persuadet Castico , Catamantaloedis|, Sequano , cuius pater
,|persuadet Castico , Catamantaloedis filio|Sequano , cuius pater regnum
Sequano|Castico , Catamantaloedis filio ,|, cuius pater regnum in
,|, Catamantaloedis filio , Sequano|cuius pater regnum in Sequanis
cuius|Catamantaloedis filio , Sequano ,|pater regnum in Sequanis multos
pater|filio , Sequano , cuius|regnum in Sequanis multos annos
regnum|, Sequano , cuius pater|in Sequanis multos annos obtinuerat
in|Sequano , cuius pater regnum|Sequanis multos annos obtinuerat et
Sequanis|, cuius pater regnum in|multos annos obtinuerat et a
multos|cuius pater regnum in Sequanis|annos obtinuerat et a senatu
annos|pater regnum in Sequanis multos|obtinuerat et a senatu populi
obtinuerat|regnum in Sequanis multos annos|et a senatu populi Romani
et|in Sequanis multos annos obtinuerat|a senatu populi Romani amicus
a|Sequanis multos annos obtinuerat et|senatu populi Romani amicus appellatus
senatu|multos annos obtinuerat et a|populi Romani amicus appellatus erat
populi|annos obtinuerat et a senatu|Romani amicus appellatus erat ,
Romani|obtinuerat et a senatu populi|amicus appellatus erat , ut
amicus|et a senatu populi Romani|appellatus erat , ut regnum
appellatus|a senatu populi Romani amicus|erat , ut regnum in
erat|senatu populi Romani amicus appellatus|, ut regnum in civitate
,|populi Romani amicus appellatus erat|ut regnum in civitate sua
ut|Romani amicus appellatus erat ,|regnum in civitate sua occuparet
regnum|amicus appellatus erat , ut|in civitate sua occuparet ,
in|appellatus erat , ut regnum|civitate sua occuparet , quod
civitate|erat , ut regnum in|sua occuparet , quod pater
sua|, ut regnum in civitate|occuparet , quod pater ante
occuparet|ut regnum in civitate sua|, quod pater ante habuerat
,|regnum in civitate sua occuparet|quod pater ante habuerat ;
quod|in civitate sua occuparet ,|pater ante habuerat ; item
pater|civitate sua occuparet , quod|ante habuerat ; item -que
ante|sua occuparet , quod pater|habuerat ; item -que Dumnorigi
habuerat|occuparet , quod pater ante|; item -que Dumnorigi Haeduo
;|, quod pater ante habuerat|item -que Dumnorigi Haeduo ,
item|quod pater ante habuerat ;|-que Dumnorigi Haeduo , fratri
-que|pater ante habuerat ; item|Dumnorigi Haeduo , fratri Diviciaci
Dumnorigi|ante habuerat ; item -que|Haeduo , fratri Diviciaci ,
Haeduo|habuerat ; item -que Dumnorigi|, fratri Diviciaci , qui
,|; item -que Dumnorigi Haeduo|fratri Diviciaci , qui eo
fratri|item -que Dumnorigi Haeduo ,|Diviciaci , qui eo tempore
Diviciaci|-que Dumnorigi Haeduo , fratri|, qui eo tempore principatum
,|Dumnorigi Haeduo , fratri Diviciaci|qui eo tempore principatum in
qui|Haeduo , fratri Diviciaci ,|eo tempore principatum in civitate
eo|, fratri Diviciaci , qui|tempore principatum in civitate obtinebat
tempore|fratri Diviciaci , qui eo|principatum in civitate obtinebat ac
principatum|Diviciaci , qui eo tempore|in civitate obtinebat ac maxime
in|, qui eo tempore principatum|civitate obtinebat ac maxime plebi
civitate|qui eo tempore principatum in|obtinebat ac maxime plebi acceptus
obtinebat|eo tempore principatum in civitate|ac maxime plebi acceptus erat
ac|tempore principatum in civitate obtinebat|maxime plebi acceptus erat ,
maxime|principatum in civitate obtinebat ac|plebi acceptus erat , ut
plebi|in civitate obtinebat ac maxime|acceptus erat , ut idem
acceptus|civitate obtinebat ac maxime plebi|erat , ut idem conaretur
erat|obtinebat ac maxime plebi acceptus|, ut idem conaretur persuadet
,|ac maxime plebi acceptus erat|ut idem conaretur persuadet ei
ut|maxime plebi acceptus erat ,|idem conaretur persuadet ei -que
idem|plebi acceptus erat , ut|conaretur persuadet ei -que filiam
conaretur|acceptus erat , ut idem|persuadet ei -que filiam suam
persuadet|erat , ut idem conaretur|ei -que filiam suam in
ei|, ut idem conaretur persuadet|-que filiam suam in matrimonium
-que|ut idem conaretur persuadet ei|filiam suam in matrimonium dat
filiam|idem conaretur persuadet ei -que|suam in matrimonium dat .
suam|conaretur persuadet ei -que filiam|in matrimonium dat . Perfacile
in|persuadet ei -que filiam suam|matrimonium dat . Perfacile factu
matrimonium|ei -que filiam suam in|dat . Perfacile factu esse
dat|-que filiam suam in matrimonium|. Perfacile factu esse illis
.|filiam suam in matrimonium dat|Perfacile factu esse illis probat
Perfacile|suam in matrimonium dat .|factu esse illis probat conata
factu|in matrimonium dat . Perfacile|esse illis probat conata perficere
esse|matrimonium dat . Perfacile factu|illis probat conata perficere ,
illis|dat . Perfacile factu esse|probat conata perficere , propterea
probat|. Perfacile factu esse illis|conata perficere , propterea quod
conata|Perfacile factu esse illis probat|perficere , propterea quod ipse
perficere|factu esse illis probat conata|, propterea quod ipse suae
,|esse illis probat conata perficere|propterea quod ipse suae civitatis
propterea|illis probat conata perficere ,|quod ipse suae civitatis imperium
quod|probat conata perficere , propterea|ipse suae civitatis imperium obtenturus
ipse|conata perficere , propterea quod|suae civitatis imperium obtenturus esset
suae|perficere , propterea quod ipse|civitatis imperium obtenturus esset :
civitatis|, propterea quod ipse suae|imperium obtenturus esset : non
imperium|propterea quod ipse suae civitatis|obtenturus esset : non esse
obtenturus|quod ipse suae civitatis imperium|esset : non esse dubium
esset|ipse suae civitatis imperium obtenturus|: non esse dubium quin
:|suae civitatis imperium obtenturus esset|non esse dubium quin totius
non|civitatis imperium obtenturus esset :|esse dubium quin totius Galliae
esse|imperium obtenturus esset : non|dubium quin totius Galliae plurimum
dubium|obtenturus esset : non esse|quin totius Galliae plurimum Helvetii
quin|esset : non esse dubium|totius Galliae plurimum Helvetii possent
totius|: non esse dubium quin|Galliae plurimum Helvetii possent ;
Galliae|non esse dubium quin totius|plurimum Helvetii possent ; (Orgetorix probat)
plurimum|esse dubium quin totius Galliae|Helvetii possent ; (Orgetorix probat) se
Helvetii|dubium quin totius Galliae plurimum|possent ; (Orgetorix probat) se suis
possent|quin totius Galliae plurimum Helvetii|; (Orgetorix probat) se suis copiis
;|totius Galliae plurimum Helvetii possent|(Orgetorix probat) se suis copiis suo
(Orgetorix probat)|Galliae plurimum Helvetii possent ;|se suis copiis suo -que
se|plurimum Helvetii possent ; (Orgetorix probat)|suis copiis suo -que exercitu
suis|Helvetii possent ; (Orgetorix probat) se|copiis suo -que exercitu illis
copiis|possent ; (Orgetorix probat) se suis|suo -que exercitu illis regna
suo|; (Orgetorix probat) se suis copiis|-que exercitu illis regna conciliaturum
-que|(Orgetorix probat) se suis copiis suo|exercitu illis regna conciliaturum confirmat
exercitu|se suis copiis suo -que|illis regna conciliaturum confirmat .
illis|suis copiis suo -que exercitu|regna conciliaturum confirmat . Hac
regna|copiis suo -que exercitu illis|conciliaturum confirmat . Hac oratione
conciliaturum|suo -que exercitu illis regna|confirmat . Hac oratione adducti
confirmat|-que exercitu illis regna conciliaturum|. Hac oratione adducti inter
.|exercitu illis regna conciliaturum confirmat|Hac oratione adducti inter se
Hac|illis regna conciliaturum confirmat .|oratione adducti inter se fidem
oratione|regna conciliaturum confirmat . Hac|adducti inter se fidem et
adducti|conciliaturum confirmat . Hac oratione|inter se fidem et ius
inter|confirmat . Hac oratione adducti|se fidem et ius iurandum
se|. Hac oratione adducti inter|fidem et ius iurandum dant
fidem|Hac oratione adducti inter se|et ius iurandum dant et
et|oratione adducti inter se fidem|ius iurandum dant et regno
ius|adducti inter se fidem et|iurandum dant et regno occupato
iurandum|inter se fidem et ius|dant et regno occupato per
dant|se fidem et ius iurandum|et regno occupato per tres
et|fidem et ius iurandum dant|regno occupato per tres potentissimos
regno|et ius iurandum dant et|occupato per tres potentissimos ac
occupato|ius iurandum dant et regno|per tres potentissimos ac firmissimos
per|iurandum dant et regno occupato|tres potentissimos ac firmissimos populos
tres|dant et regno occupato per|potentissimos ac firmissimos populos totius
potentissimos|et regno occupato per tres|ac firmissimos populos totius Galliae
ac|regno occupato per tres potentissimos|firmissimos populos totius Galliae sese
firmissimos|occupato per tres potentissimos ac|populos totius Galliae sese potiri
populos|per tres potentissimos ac firmissimos|totius Galliae sese potiri posse
totius|tres potentissimos ac firmissimos populos|Galliae sese potiri posse sperant
Galliae|potentissimos ac firmissimos populos totius|sese potiri posse sperant .
sese|ac firmissimos populos totius Galliae|potiri posse sperant . Ea
potiri|firmissimos populos totius Galliae sese|posse sperant . Ea res
posse|populos totius Galliae sese potiri|sperant . Ea res est
sperant|totius Galliae sese potiri posse|. Ea res est Helvetiis
.|Galliae sese potiri posse sperant|Ea res est Helvetiis per
Ea|sese potiri posse sperant .|res est Helvetiis per indicium
res|potiri posse sperant . Ea|est Helvetiis per indicium enuntiata
est|posse sperant . Ea res|Helvetiis per indicium enuntiata .
Helvetiis|sperant . Ea res est|per indicium enuntiata . Moribus
per|. Ea res est Helvetiis|indicium enuntiata . Moribus suis
indicium|Ea res est Helvetiis per|enuntiata . Moribus suis Orgetoricem
enuntiata|res est Helvetiis per indicium|. Moribus suis Orgetoricem ex
.|est Helvetiis per indicium enuntiata|Moribus suis Orgetoricem ex vinculis
Moribus|Helvetiis per indicium enuntiata .|suis Orgetoricem ex vinculis causam
suis|per indicium enuntiata . Moribus|Orgetoricem ex vinculis causam dicere
Orgetoricem|indicium enuntiata . Moribus suis|ex vinculis causam dicere coegerunt
ex|enuntiata . Moribus suis Orgetoricem|vinculis causam dicere coegerunt ;
vinculis|. Moribus suis Orgetoricem ex|causam dicere coegerunt ; damnatum
causam|Moribus suis Orgetoricem ex vinculis|dicere coegerunt ; damnatum poenam
dicere|suis Orgetoricem ex vinculis causam|coegerunt ; damnatum poenam sequi
coegerunt|Orgetoricem ex vinculis causam dicere|; damnatum poenam sequi oportebat
;|ex vinculis causam dicere coegerunt|damnatum poenam sequi oportebat ,
damnatum|vinculis causam dicere coegerunt ;|poenam sequi oportebat , ut
poenam|causam dicere coegerunt ; damnatum|sequi oportebat , ut igni
sequi|dicere coegerunt ; damnatum poenam|oportebat , ut igni cremaretur
oportebat|coegerunt ; damnatum poenam sequi|, ut igni cremaretur .
,|; damnatum poenam sequi oportebat|ut igni cremaretur . Die
ut|damnatum poenam sequi oportebat ,|igni cremaretur . Die constituta
igni|poenam sequi oportebat , ut|cremaretur . Die constituta causae
cremaretur|sequi oportebat , ut igni|. Die constituta causae dictionis
.|oportebat , ut igni cremaretur|Die constituta causae dictionis Orgetorix
Die|, ut igni cremaretur .|constituta causae dictionis Orgetorix ad
constituta|ut igni cremaretur . Die|causae dictionis Orgetorix ad iudicium
causae|igni cremaretur . Die constituta|dictionis Orgetorix ad iudicium omnem
dictionis|cremaretur . Die constituta causae|Orgetorix ad iudicium omnem suam
Orgetorix|. Die constituta causae dictionis|ad iudicium omnem suam familiam
ad|Die constituta causae dictionis Orgetorix|iudicium omnem suam familiam ,
iudicium|constituta causae dictionis Orgetorix ad|omnem suam familiam , ad
omnem|causae dictionis Orgetorix ad iudicium|suam familiam , ad hominum
suam|dictionis Orgetorix ad iudicium omnem|familiam , ad hominum milia
familiam|Orgetorix ad iudicium omnem suam|, ad hominum milia decem
,|ad iudicium omnem suam familiam|ad hominum milia decem ,
ad|iudicium omnem suam familiam ,|hominum milia decem , undique
hominum|omnem suam familiam , ad|milia decem , undique coegit
milia|suam familiam , ad hominum|decem , undique coegit ,
decem|familiam , ad hominum milia|, undique coegit , et
,|, ad hominum milia decem|undique coegit , et omnes
undique|ad hominum milia decem ,|coegit , et omnes clientes
coegit|hominum milia decem , undique|, et omnes clientes obaeratos
,|milia decem , undique coegit|et omnes clientes obaeratos -que
et|decem , undique coegit ,|omnes clientes obaeratos -que suos
omnes|, undique coegit , et|clientes obaeratos -que suos ,
clientes|undique coegit , et omnes|obaeratos -que suos , quorum
obaeratos|coegit , et omnes clientes|-que suos , quorum magnum
-que|, et omnes clientes obaeratos|suos , quorum magnum numerum
suos|et omnes clientes obaeratos -que|, quorum magnum numerum habebat
,|omnes clientes obaeratos -que suos|quorum magnum numerum habebat ,
quorum|clientes obaeratos -que suos ,|magnum numerum habebat , eodem
magnum|obaeratos -que suos , quorum|numerum habebat , eodem conduxit
numerum|-que suos , quorum magnum|habebat , eodem conduxit ;
habebat|suos , quorum magnum numerum|, eodem conduxit ; per
,|, quorum magnum numerum habebat|eodem conduxit ; per eos
eodem|quorum magnum numerum habebat ,|conduxit ; per eos ne
conduxit|magnum numerum habebat , eodem|; per eos ne causam
;|numerum habebat , eodem conduxit|per eos ne causam diceret
per|habebat , eodem conduxit ;|eos ne causam diceret se
eos|, eodem conduxit ; per|ne causam diceret se eripuit
ne|eodem conduxit ; per eos|causam diceret se eripuit .
causam|conduxit ; per eos ne|diceret se eripuit . Cum
diceret|; per eos ne causam|se eripuit . Cum civitas
se|per eos ne causam diceret|eripuit . Cum civitas ob
eripuit|eos ne causam diceret se|. Cum civitas ob eam
.|ne causam diceret se eripuit|Cum civitas ob eam rem
Cum|causam diceret se eripuit .|civitas ob eam rem incitata
civitas|diceret se eripuit . Cum|ob eam rem incitata armis
ob|se eripuit . Cum civitas|eam rem incitata armis ius
eam|eripuit . Cum civitas ob|rem incitata armis ius suum
rem|. Cum civitas ob eam|incitata armis ius suum exsequi
incitata|Cum civitas ob eam rem|armis ius suum exsequi conaretur
armis|civitas ob eam rem incitata|ius suum exsequi conaretur multitudinem
ius|ob eam rem incitata armis|suum exsequi conaretur multitudinem -que
suum|eam rem incitata armis ius|exsequi conaretur multitudinem -que hominum
exsequi|rem incitata armis ius suum|conaretur multitudinem -que hominum ex
conaretur|incitata armis ius suum exsequi|multitudinem -que hominum ex agris
multitudinem|armis ius suum exsequi conaretur|-que hominum ex agris magistratus
-que|ius suum exsequi conaretur multitudinem|hominum ex agris magistratus cogerent
hominum|suum exsequi conaretur multitudinem -que|ex agris magistratus cogerent ,
ex|exsequi conaretur multitudinem -que hominum|agris magistratus cogerent , Orgetorix
agris|conaretur multitudinem -que hominum ex|magistratus cogerent , Orgetorix mortuus
magistratus|multitudinem -que hominum ex agris|cogerent , Orgetorix mortuus est
cogerent|-que hominum ex agris magistratus|, Orgetorix mortuus est ;
,|hominum ex agris magistratus cogerent|Orgetorix mortuus est ; ne
Orgetorix|ex agris magistratus cogerent ,|mortuus est ; ne -que
mortuus|agris magistratus cogerent , Orgetorix|est ; ne -que abest
est|magistratus cogerent , Orgetorix mortuus|; ne -que abest suspicio
;|cogerent , Orgetorix mortuus est|ne -que abest suspicio ,
ne|, Orgetorix mortuus est ;|-que abest suspicio , ut
-que|Orgetorix mortuus est ; ne|abest suspicio , ut Helvetii
abest|mortuus est ; ne -que|suspicio , ut Helvetii arbitrantur
suspicio|est ; ne -que abest|, ut Helvetii arbitrantur ,
,|; ne -que abest suspicio|ut Helvetii arbitrantur , quin
ut|ne -que abest suspicio ,|Helvetii arbitrantur , quin ipse
Helvetii|-que abest suspicio , ut|arbitrantur , quin ipse sibi
arbitrantur|abest suspicio , ut Helvetii|, quin ipse sibi mortem
,|suspicio , ut Helvetii arbitrantur|quin ipse sibi mortem consciverit
quin|, ut Helvetii arbitrantur ,|ipse sibi mortem consciverit .
ipse|ut Helvetii arbitrantur , quin|sibi mortem consciverit . Post
sibi|Helvetii arbitrantur , quin ipse|mortem consciverit . Post eius
mortem|arbitrantur , quin ipse sibi|consciverit . Post eius mortem
consciverit|, quin ipse sibi mortem|. Post eius mortem nihilo
.|quin ipse sibi mortem consciverit|Post eius mortem nihilo minus
Post|ipse sibi mortem consciverit .|eius mortem nihilo minus Helvetii
eius|sibi mortem consciverit . Post|mortem nihilo minus Helvetii id
mortem|mortem consciverit . Post eius|nihilo minus Helvetii id quod
nihilo|consciverit . Post eius mortem|minus Helvetii id quod constituerant
minus|. Post eius mortem nihilo|Helvetii id quod constituerant facere
Helvetii|Post eius mortem nihilo minus|id quod constituerant facere conantur
id|eius mortem nihilo minus Helvetii|quod constituerant facere conantur ,
quod|mortem nihilo minus Helvetii id|constituerant facere conantur , ut
constituerant|nihilo minus Helvetii id quod|facere conantur , ut e
facere|minus Helvetii id quod constituerant|conantur , ut e finibus
conantur|Helvetii id quod constituerant facere|, ut e finibus suis
,|id quod constituerant facere conantur|ut e finibus suis exeant
ut|quod constituerant facere conantur ,|e finibus suis exeant .
e|constituerant facere conantur , ut|finibus suis exeant . Ubi
finibus|facere conantur , ut e|suis exeant . Ubi iam
suis|conantur , ut e finibus|exeant . Ubi iam se
exeant|, ut e finibus suis|. Ubi iam se ad
.|ut e finibus suis exeant|Ubi iam se ad eam
Ubi|e finibus suis exeant .|iam se ad eam rem
iam|finibus suis exeant . Ubi|se ad eam rem paratos
se|suis exeant . Ubi iam|ad eam rem paratos esse
ad|exeant . Ubi iam se|eam rem paratos esse arbitrati
eam|. Ubi iam se ad|rem paratos esse arbitrati sunt
rem|Ubi iam se ad eam|paratos esse arbitrati sunt ,
paratos|iam se ad eam rem|esse arbitrati sunt , oppida
esse|se ad eam rem paratos|arbitrati sunt , oppida sua
arbitrati|ad eam rem paratos esse|sunt , oppida sua omnia
sunt|eam rem paratos esse arbitrati|, oppida sua omnia ,
,|rem paratos esse arbitrati sunt|oppida sua omnia , numero
oppida|paratos esse arbitrati sunt ,|sua omnia , numero ad
sua|esse arbitrati sunt , oppida|omnia , numero ad duodecim
omnia|arbitrati sunt , oppida sua|, numero ad duodecim ,
,|sunt , oppida sua omnia|numero ad duodecim , vicos
numero|, oppida sua omnia ,|ad duodecim , vicos ad
ad|oppida sua omnia , numero|duodecim , vicos ad quadringentos
duodecim|sua omnia , numero ad|, vicos ad quadringentos ,
,|omnia , numero ad duodecim|vicos ad quadringentos , reliqua
vicos|, numero ad duodecim ,|ad quadringentos , reliqua privata
ad|numero ad duodecim , vicos|quadringentos , reliqua privata aedificia
quadringentos|ad duodecim , vicos ad|, reliqua privata aedificia incendunt
,|duodecim , vicos ad quadringentos|reliqua privata aedificia incendunt ;
reliqua|, vicos ad quadringentos ,|privata aedificia incendunt ; frumentum
privata|vicos ad quadringentos , reliqua|aedificia incendunt ; frumentum omne
aedificia|ad quadringentos , reliqua privata|incendunt ; frumentum omne ,
incendunt|quadringentos , reliqua privata aedificia|; frumentum omne , praeter
;|, reliqua privata aedificia incendunt|frumentum omne , praeter quod
frumentum|reliqua privata aedificia incendunt ;|omne , praeter quod se
omne|privata aedificia incendunt ; frumentum|, praeter quod se -cum
,|aedificia incendunt ; frumentum omne|praeter quod se -cum portaturi
praeter|incendunt ; frumentum omne ,|quod se -cum portaturi erant
quod|; frumentum omne , praeter|se -cum portaturi erant ,
se|frumentum omne , praeter quod|-cum portaturi erant , comburunt
-cum|omne , praeter quod se|portaturi erant , comburunt ,
portaturi|, praeter quod se -cum|erant , comburunt , ut
erant|praeter quod se -cum portaturi|, comburunt , ut domum
,|quod se -cum portaturi erant|comburunt , ut domum reditionis
comburunt|se -cum portaturi erant ,|, ut domum reditionis spe
,|-cum portaturi erant , comburunt|ut domum reditionis spe sublata
ut|portaturi erant , comburunt ,|domum reditionis spe sublata paratiores
domum|erant , comburunt , ut|reditionis spe sublata paratiores ad
reditionis|, comburunt , ut domum|spe sublata paratiores ad omnia
spe|comburunt , ut domum reditionis|sublata paratiores ad omnia pericula
sublata|, ut domum reditionis spe|paratiores ad omnia pericula subeunda
paratiores|ut domum reditionis spe sublata|ad omnia pericula subeunda essent
ad|domum reditionis spe sublata paratiores|omnia pericula subeunda essent ;
omnia|reditionis spe sublata paratiores ad|pericula subeunda essent ; trium
pericula|spe sublata paratiores ad omnia|subeunda essent ; trium mensum
subeunda|sublata paratiores ad omnia pericula|essent ; trium mensum molita
essent|paratiores ad omnia pericula subeunda|; trium mensum molita cibaria
;|ad omnia pericula subeunda essent|trium mensum molita cibaria sibi
trium|omnia pericula subeunda essent ;|mensum molita cibaria sibi quemque
mensum|pericula subeunda essent ; trium|molita cibaria sibi quemque domo
molita|subeunda essent ; trium mensum|cibaria sibi quemque domo efferre
cibaria|essent ; trium mensum molita|sibi quemque domo efferre iubent
sibi|; trium mensum molita cibaria|quemque domo efferre iubent .
quemque|trium mensum molita cibaria sibi|domo efferre iubent . Persuadent
domo|mensum molita cibaria sibi quemque|efferre iubent . Persuadent Rauracis
efferre|molita cibaria sibi quemque domo|iubent . Persuadent Rauracis et
iubent|cibaria sibi quemque domo efferre|. Persuadent Rauracis et Tulingis
.|sibi quemque domo efferre iubent|Persuadent Rauracis et Tulingis et
Persuadent|quemque domo efferre iubent .|Rauracis et Tulingis et Latobrigis
Rauracis|domo efferre iubent . Persuadent|et Tulingis et Latobrigis finitimis
et|efferre iubent . Persuadent Rauracis|Tulingis et Latobrigis finitimis ,
Tulingis|iubent . Persuadent Rauracis et|et Latobrigis finitimis , uti
et|. Persuadent Rauracis et Tulingis|Latobrigis finitimis , uti eodem
Latobrigis|Persuadent Rauracis et Tulingis et|finitimis , uti eodem usi
finitimis|Rauracis et Tulingis et Latobrigis|, uti eodem usi consilio
,|et Tulingis et Latobrigis finitimis|uti eodem usi consilio oppidis
uti|Tulingis et Latobrigis finitimis ,|eodem usi consilio oppidis suis
eodem|et Latobrigis finitimis , uti|usi consilio oppidis suis vicis
usi|Latobrigis finitimis , uti eodem|consilio oppidis suis vicis -que
consilio|finitimis , uti eodem usi|oppidis suis vicis -que exustis
oppidis|, uti eodem usi consilio|suis vicis -que exustis una
suis|uti eodem usi consilio oppidis|vicis -que exustis una cum
vicis|eodem usi consilio oppidis suis|-que exustis una cum iis
-que|usi consilio oppidis suis vicis|exustis una cum iis proficiscantur
exustis|consilio oppidis suis vicis -que|una cum iis proficiscantur ,
una|oppidis suis vicis -que exustis|cum iis proficiscantur , Boios
cum|suis vicis -que exustis una|iis proficiscantur , Boios -que
iis|vicis -que exustis una cum|proficiscantur , Boios -que ,
proficiscantur|-que exustis una cum iis|, Boios -que , qui
,|exustis una cum iis proficiscantur|Boios -que , qui trans
Boios|una cum iis proficiscantur ,|-que , qui trans Rhenum
-que|cum iis proficiscantur , Boios|, qui trans Rhenum incoluerant
,|iis proficiscantur , Boios -que|qui trans Rhenum incoluerant et
qui|proficiscantur , Boios -que ,|trans Rhenum incoluerant et in
trans|, Boios -que , qui|Rhenum incoluerant et in agrum
Rhenum|Boios -que , qui trans|incoluerant et in agrum Noricum
incoluerant|-que , qui trans Rhenum|et in agrum Noricum transierant
et|, qui trans Rhenum incoluerant|in agrum Noricum transierant Noreiam
in|qui trans Rhenum incoluerant et|agrum Noricum transierant Noreiam -que
agrum|trans Rhenum incoluerant et in|Noricum transierant Noreiam -que oppugnabant
Noricum|Rhenum incoluerant et in agrum|transierant Noreiam -que oppugnabant ,
transierant|incoluerant et in agrum Noricum|Noreiam -que oppugnabant , receptos
Noreiam|et in agrum Noricum transierant|-que oppugnabant , receptos ad
-que|in agrum Noricum transierant Noreiam|oppugnabant , receptos ad se
oppugnabant|agrum Noricum transierant Noreiam -que|, receptos ad se socios
,|Noricum transierant Noreiam -que oppugnabant|receptos ad se socios sibi
receptos|transierant Noreiam -que oppugnabant ,|ad se socios sibi adsciscunt
ad|Noreiam -que oppugnabant , receptos|se socios sibi adsciscunt .
se|-que oppugnabant , receptos ad|socios sibi adsciscunt . [ ]
socios|oppugnabant , receptos ad se|sibi adsciscunt . [ ] Erant
sibi|, receptos ad se socios|adsciscunt . [ ] Erant omnino
adsciscunt|receptos ad se socios sibi|. [ ] Erant omnino itinera
.|ad se socios sibi adsciscunt|[ ] Erant omnino itinera duo
[ ]|se socios sibi adsciscunt .|Erant omnino itinera duo ,
Erant|socios sibi adsciscunt . [ ]|omnino itinera duo , quibus
omnino|sibi adsciscunt . [ ] Erant|itinera duo , quibus itineribus
itinera|adsciscunt . [ ] Erant omnino|duo , quibus itineribus domo
duo|. [ ] Erant omnino itinera|, quibus itineribus domo exire
,|[ ] Erant omnino itinera duo|quibus itineribus domo exire possent
quibus|Erant omnino itinera duo ,|itineribus domo exire possent :
itineribus|omnino itinera duo , quibus|domo exire possent : unum
domo|itinera duo , quibus itineribus|exire possent : unum per
exire|duo , quibus itineribus domo|possent : unum per Sequanos
